"id","college_board_id","school_name","course_record_id","course_title","transcript_abbreviation","course_number","course_length","subject_area","discipline","uc_honors","cte_industry_sector","cte_pathway","school_code"
"142","052891","Canyon Hills High School","NK6Z5T","AP Spanish Language and Culture","SPN LNG 1,2 AP (HP),EDG AP SPAN LANG 1-2 (HP),EDG SPN LNG 1,2 AP (HP),SPN LNG1 APHP,SPN LNG2 APHP","2333","Full Year","E","LOTE Level 4+","AP","","","357"
"143","052891","Canyon Hills High School","NK6Z5T","AP Spanish Language and Culture","SPN LNG 1,2 AP (HP),EDG AP SPAN LANG 1-2 (HP),EDG SPN LNG 1,2 AP (HP),SPN LNG1 APHP,SPN LNG2 APHP","2334","Full Year","E","LOTE Level 4+","AP","","","357"
"144","052891","Canyon Hills High School","NK6Z5T","AP Spanish Language and Culture","SPN LNG 1,2 AP (HP),EDG AP SPAN LANG 1-2 (HP),EDG SPN LNG 1,2 AP (HP),SPN LNG1 APHP,SPN LNG2 APHP","4736","Full Year","E","LOTE Level 4+","AP","","","357"
"145","052891","Canyon Hills High School","NK6Z5T","AP Spanish Language and Culture","SPN LNG 1,2 AP (HP),EDG AP SPAN LANG 1-2 (HP),EDG SPN LNG 1,2 AP (HP),SPN LNG1 APHP,SPN LNG2 APHP","4737","Full Year","E","LOTE Level 4+","AP","","","357"
"146","052891","Canyon Hills High School","QM4DYJ","Integrated Math I A-B","INTEG MATH I A-B (P)","4157","Full Year","C","Mathematics I","None","","","357"
"147","052891","Canyon Hills High School","QM4DYJ","Integrated Math I A-B","INTEG MATH I A-B (P)","4158","Full Year","C","Mathematics I","None","","","357"
"148","052891","Canyon Hills High School","LRFNHL","Integrated Mathematics I Advanced","INTG MATH I A ADV,INTG MATH I B ADV,INTG MATH I A ADVP,INTG MATH I B ADVP","4165","Full Year","C","Mathematics I","None","","","357"
"149","052891","Canyon Hills High School","LRFNHL","Integrated Mathematics I Advanced","INTG MATH I A ADV,INTG MATH I B ADV,INTG MATH I A ADVP,INTG MATH I B ADVP","4166","Full Year","C","Mathematics I","None","","","357"
"150","052891","Canyon Hills High School","CPYS2F","Mathematics I","EDG MATHEMATICS I A-B (P),EDG MATHEMATICS I A-B CR (P),EDG MATHEMATICS I AP,EDG MATHEMATICS I BP","4742","Full Year","C","Mathematics I","None","","","357"
"151","052891","Canyon Hills High School","CPYS2F","Mathematics I","EDG MATHEMATICS I A-B (P),EDG MATHEMATICS I A-B CR (P),EDG MATHEMATICS I AP,EDG MATHEMATICS I BP","4743","Full Year","C","Mathematics I","None","","","357"
"152","052891","Canyon Hills High School","CPYS2F","Mathematics I","EDG MATHEMATICS I A-B (P),EDG MATHEMATICS I A-B CR (P),EDG MATHEMATICS I AP,EDG MATHEMATICS I BP","4742R","Full Year","C","Mathematics I","None","","","357"
"153","052891","Canyon Hills High School","CPYS2F","Mathematics I","EDG MATHEMATICS I A-B (P),EDG MATHEMATICS I A-B CR (P),EDG MATHEMATICS I AP,EDG MATHEMATICS I BP","4743R","Full Year","C","Mathematics I","None","","","357"
"154","052891","Canyon Hills High School","P3JN76","Integrated Math II A-B","INTEG MATH II A-B (P)","4159","Full Year","C","Mathematics II","None","","","357"
"155","052891","Canyon Hills High School","P3JN76","Integrated Math II A-B","INTEG MATH II A-B (P)","4160","Full Year","C","Mathematics II","None","","","357"
"156","052891","Canyon Hills High School","GY7P83","Integrated Mathematics II Advanced","INTG MATH II A ADV,INTG MATH II B ADV,INTG MATH II A ADVP,INTG MATH II B ADVP","4167","Full Year","C","Mathematics II","None","","","357"
"157","052891","Canyon Hills High School","GY7P83","Integrated Mathematics II Advanced","INTG MATH II A ADV,INTG MATH II B ADV,INTG MATH II A ADVP,INTG MATH II B ADVP","4168","Full Year","C","Mathematics II","None","","","357"
"158","052891","Canyon Hills High School","AKR3LF","Mathematics II","EDG MATHEMATICS II A-B (P),EDG MATHEMATICS II A-B CR (P),EDG MATHEMATICS II AP,EDG MATHEMATICS II BP","4744","Full Year","C","Mathematics II","None","","","357"
"159","052891","Canyon Hills High School","AKR3LF","Mathematics II","EDG MATHEMATICS II A-B (P),EDG MATHEMATICS II A-B CR (P),EDG MATHEMATICS II AP,EDG MATHEMATICS II BP","4745","Full Year","C","Mathematics II","None","","","357"
"160","052891","Canyon Hills High School","AKR3LF","Mathematics II","EDG MATHEMATICS II A-B (P),EDG MATHEMATICS II A-B CR (P),EDG MATHEMATICS II AP,EDG MATHEMATICS II BP","4744R","Full Year","C","Mathematics II","None","","","357"
"161","052891","Canyon Hills High School","AKR3LF","Mathematics II","EDG MATHEMATICS II A-B (P),EDG MATHEMATICS II A-B CR (P),EDG MATHEMATICS II AP,EDG MATHEMATICS II BP","4745R","Full Year","C","Mathematics II","None","","","357"
"162","052891","Canyon Hills High School","BP3HZA","Integrated Math III A-B","INT MATH III A-B,INTG MATH III AP,INTG MATH III BP","4163","Full Year","C","Mathematics III","None","","","357"
"163","052891","Canyon Hills High School","BP3HZA","Integrated Math III A-B","INT MATH III A-B,INTG MATH III AP,INTG MATH III BP","4164","Full Year","C","Mathematics III","None","","","357"
"164","052891","Canyon Hills High School","RN4Z2H8","Integrated Math III, Advanced","INTG MATH III A,B ADV,INTG MATH III A ADVP,INTG MATH III B ADVP","4169","Full Year","C","Mathematics III","None","","","357"
"165","052891","Canyon Hills High School","RN4Z2H8","Integrated Math III, Advanced","INTG MATH III A,B ADV,INTG MATH III A ADVP,INTG MATH III B ADVP","4170","Full Year","C","Mathematics III","None","","","357"
"166","052891","Canyon Hills High School","D6RASL","Mathematics III","EDG MATHEMATICS III A-B (P),EDG MATHEMATICS III A-B CR (P),EDG MATHEMATICS III AP,EDG MATHEMATICS III BP","4746","Full Year","C","Mathematics III","None","","","357"
"167","052891","Canyon Hills High School","D6RASL","Mathematics III","EDG MATHEMATICS III A-B (P),EDG MATHEMATICS III A-B CR (P),EDG MATHEMATICS III AP,EDG MATHEMATICS III BP","4747","Full Year","C","Mathematics III","None","","","357"
"168","052891","Canyon Hills High School","D6RASL","Mathematics III","EDG MATHEMATICS III A-B (P),EDG MATHEMATICS III A-B CR (P),EDG MATHEMATICS III AP,EDG MATHEMATICS III BP","4746R","Full Year","C","Mathematics III","None","","","357"
"169","052891","Canyon Hills High School","D6RASL","Mathematics III","EDG MATHEMATICS III A-B (P),EDG MATHEMATICS III A-B CR (P),EDG MATHEMATICS III AP,EDG MATHEMATICS III BP","4747R","Full Year","C","Mathematics III","None","","","357"
"170","052891","Canyon Hills High School","NFC7TS","Precalculus 1-2","Precalculus 1,2 / PRCAL1,2 (P),PRCAL1 P,PRCAL2 P","4161","Full Year","C","Other Advanced Mathematics","None","","","357"
"171","052891","Canyon Hills High School","NFC7TS","Precalculus 1-2","Precalculus 1,2 / PRCAL1,2 (P),PRCAL1 P,PRCAL2 P","4162","Full Year","C","Other Advanced Mathematics","None","","","357"
"172","052891","Canyon Hills High School","F82H7S","Precalculus 1-2 Honors","PRCAL1-2 HR (HP),PRCAL1 HR  HP,PRCAL2 HR  HP","4181","Full Year","C","Other Advanced Mathematics","Honors","","","357"
"173","052891","Canyon Hills High School","F82H7S","Precalculus 1-2 Honors","PRCAL1-2 HR (HP),PRCAL1 HR  HP,PRCAL2 HR  HP","4182","Full Year","C","Other Advanced Mathematics","Honors","","","357"
"174","052891","Canyon Hills High School","H25WZL","Statistics & Data Analysis 1-2","STATDAT AN 1P,STATDAT AN 2P,Statistics & Data Analysis 1,2 / STATDAT AN 1,2(P)","4046","Full Year","C","Other Advanced Mathematics","None","","","357"
"175","052891","Canyon Hills High School","H25WZL","Statistics & Data Analysis 1-2","STATDAT AN 1P,STATDAT AN 2P,Statistics & Data Analysis 1,2 / STATDAT AN 1,2(P)","4047","Full Year","C","Other Advanced Mathematics","None","","","357"
"176","052891","Canyon Hills High School","S4PLYE","Pre-Calculus ","EDG CC PRECAL 1-2 (P),EDG CC PRECAL 1-2 CR (P)","4263","Full Year","C","Pre-Calculus","None","","","357"
"177","052891","Canyon Hills High School","S4PLYE","Pre-Calculus ","EDG CC PRECAL 1-2 (P),EDG CC PRECAL 1-2 CR (P)","4264","Full Year","C","Pre-Calculus","None","","","357"
"178","052891","Canyon Hills High School","S4PLYE","Pre-Calculus ","EDG CC PRECAL 1-2 (P),EDG CC PRECAL 1-2 CR (P)","4263R","Full Year","C","Pre-Calculus","None","","","357"
"179","052891","Canyon Hills High School","S4PLYE","Pre-Calculus ","EDG CC PRECAL 1-2 (P),EDG CC PRECAL 1-2 CR (P)","4264R","Full Year","C","Pre-Calculus","None","","","357"
"180","052891","Canyon Hills High School","MJP6RKZ","AP Statistics","STATS 1,2 AP (HP)","4055","Full Year","C","Statistics","AP","","","357"
"181","052891","Canyon Hills High School","MJP6RKZ","AP Statistics","STATS 1,2 AP (HP)","4056","Full Year","C","Statistics","AP","","","357"
"182","052891","Canyon Hills High School","KDG7BPD","AP Biology","BIO 1,2 AP (HP)","6191","Full Year","D","Biology / Life Sciences","AP","","","357"
"183","052891","Canyon Hills High School","KDG7BPD","AP Biology","BIO 1,2 AP (HP)","6192","Full Year","D","Biology / Life Sciences","AP","","","357"
"184","052891","Canyon Hills High School","NZYRKN","Biology 1,2","BIOLOGY 1(P),BIOLOGY 2(P),BIOLOGY 1P,BIOLOGY 2P","6111","Full Year","D","Biology / Life Sciences","None","","","357"
"185","052891","Canyon Hills High School","NZYRKN","Biology 1,2","BIOLOGY 1(P),BIOLOGY 2(P),BIOLOGY 1P,BIOLOGY 2P","6112","Full Year","D","Biology / Life Sciences","None","","","357"
"186","052891","Canyon Hills High School","TT5C8Q","Honors  PLTW Medical Interventions","HNRS PLTW MED INTERV 1,2 (HP)","8339","Full Year","D","Biology / Life Sciences","Honors","Health Science and Medical Technology","Biotechnology","357"
"187","052891","Canyon Hills High School","TT5C8Q","Honors  PLTW Medical Interventions","HNRS PLTW MED INTERV 1,2 (HP)","8340","Full Year","D","Biology / Life Sciences","Honors","Health Science and Medical Technology","Biotechnology","357"
"188","052891","Canyon Hills High School","SMR9BZ","Honors PLTW  Biomedical Innovation","HNRS PLTW BIOMED INNOVA 1,2 (HP)","8329","Full Year","D","Biology / Life Sciences","Honors","Health Science and Medical Technology","Biotechnology","357"
"189","052891","Canyon Hills High School","SMR9BZ","Honors PLTW  Biomedical Innovation","HNRS PLTW BIOMED INNOVA 1,2 (HP)","8330","Full Year","D","Biology / Life Sciences","Honors","Health Science and Medical Technology","Biotechnology","357"
"190","052891","Canyon Hills High School","GZGPT8","Honors PLTW  Principles of Biomedical Science","HNRS PLTW PR BIOMED SC1,2 (HP)","3301","Full Year","D","Biology / Life Sciences","Honors","Health Science and Medical Technology","Biotechnology","357"
"191","052891","Canyon Hills High School","GZGPT8","Honors PLTW  Principles of Biomedical Science","HNRS PLTW PR BIOMED SC1,2 (HP)","3302","Full Year","D","Biology / Life Sciences","Honors","Health Science and Medical Technology","Biotechnology","357"
"192","052891","Canyon Hills High School","D8NFDL","Honors PLTW Human Body Systems","HNRS PLTW HUM BODY SYS1,2 (HP)","3303","Full Year","D","Biology / Life Sciences","Honors","Health Science and Medical Technology","Biotechnology","357"
"193","052891","Canyon Hills High School","D8NFDL","Honors PLTW Human Body Systems","HNRS PLTW HUM BODY SYS1,2 (HP)","3304","Full Year","D","Biology / Life Sciences","Honors","Health Science and Medical Technology","Biotechnology","357"
"194","052891","Canyon Hills High School","NZR4D2","Physiology 1,2","PHYSIOL 1,2 (P)","6151","Full Year","D","Biology / Life Sciences","None","","","357"
"195","052891","Canyon Hills High School","NZR4D2","Physiology 1,2","PHYSIOL 1,2 (P)","6152","Full Year","D","Biology / Life Sciences","None","","","357"
"196","052891","Canyon Hills High School","FMT5SA","Biology: The Living Earth","BIO LIVING EARTH1,2 (P)","6238","Full Year","D","Biology/Earth & Space Sciences","None","","","357"
"197","052891","Canyon Hills High School","FMT5SA","Biology: The Living Earth","BIO LIVING EARTH1,2 (P)","6239","Full Year","D","Biology/Earth & Space Sciences","None","","","357"
"198","052891","Canyon Hills High School","N76Z4T","The Living Earth with Labs","EDG LIVEARTH W/LABS1,2 (P),EDG LIVEARTH WLABS1,2CR (P)","6253","Full Year","D","Biology/Earth & Space Sciences","None","","","357"
"199","052891","Canyon Hills High School","N76Z4T","The Living Earth with Labs","EDG LIVEARTH W/LABS1,2 (P),EDG LIVEARTH WLABS1,2CR (P)","6254","Full Year","D","Biology/Earth & Space Sciences","None","","","357"
"200","052891","Canyon Hills High School","N76Z4T","The Living Earth with Labs","EDG LIVEARTH W/LABS1,2 (P),EDG LIVEARTH WLABS1,2CR (P)","6253R","Full Year","D","Biology/Earth & Space Sciences","None","","","357"
"201","052891","Canyon Hills High School","N76Z4T","The Living Earth with Labs","EDG LIVEARTH W/LABS1,2 (P),EDG LIVEARTH WLABS1,2CR (P)","6254R","Full Year","D","Biology/Earth & Space Sciences","None","","","357"
"202","052891","Canyon Hills High School","QRTXS6","AP Chemistry","CHEM 1,2 AP (HP)","6291","Full Year","D","Chemistry","AP","","","357"
"203","052891","Canyon Hills High School","QRTXS6","AP Chemistry","CHEM 1,2 AP (HP)","6292","Full Year","D","Chemistry","AP","","","357"
"204","052891","Canyon Hills High School","C4BPJZ","Chemistry 1/2","Chemistry 1,2 / CHEMISTRY 1,2(P),CHEMISTRY 1P,CHEMISTRY 2P","6211","Full Year","D","Chemistry","None","","","357"
"205","052891","Canyon Hills High School","C4BPJZ","Chemistry 1/2","Chemistry 1,2 / CHEMISTRY 1,2(P),CHEMISTRY 1P,CHEMISTRY 2P","6212","Full Year","D","Chemistry","None","","","357"
"206","052891","Canyon Hills High School","DQ5ZJG","Chemistry in the Earth System","CHEM EARTH SYS1,2 (P)","6248","Full Year","D","Chemistry/Earth & Space Sciences","None","","","357"
"207","052891","Canyon Hills High School","DQ5ZJG","Chemistry in the Earth System","CHEM EARTH SYS1,2 (P)","6249","Full Year","D","Chemistry/Earth & Space Sciences","None","","","357"
"208","052891","Canyon Hills High School","KB72WT","Chemistry in the Earth System with Labs","EDG CHEM ES W/LABS 1,2 (P),EDG CHEM ES WLABS 1,2 CR (P)","6251","Full Year","D","Chemistry/Earth & Space Sciences","None","","","357"
"209","052891","Canyon Hills High School","KB72WT","Chemistry in the Earth System with Labs","EDG CHEM ES W/LABS 1,2 (P),EDG CHEM ES WLABS 1,2 CR (P)","6252","Full Year","D","Chemistry/Earth & Space Sciences","None","","","357"
"210","052891","Canyon Hills High School","KB72WT","Chemistry in the Earth System with Labs","EDG CHEM ES W/LABS 1,2 (P),EDG CHEM ES WLABS 1,2 CR (P)","6251R","Full Year","D","Chemistry/Earth & Space Sciences","None","","","357"
"211","052891","Canyon Hills High School","KB72WT","Chemistry in the Earth System with Labs","EDG CHEM ES W/LABS 1,2 (P),EDG CHEM ES WLABS 1,2 CR (P)","6152R","Full Year","D","Chemistry/Earth & Space Sciences","None","","","357"
"212","052891","Canyon Hills High School","HG2E8K","Honors Chemistry in the Earth System","CHEM EARTH SYS1,2 HNRS(HP)","6258","Full Year","D","Chemistry/Earth & Space Sciences","Honors","","","357"
"213","052891","Canyon Hills High School","HG2E8K","Honors Chemistry in the Earth System","CHEM EARTH SYS1,2 HNRS(HP)","6259","Full Year","D","Chemistry/Earth & Space Sciences","Honors","","","357"
"214","052891","Canyon Hills High School","BL3Y97","AP Computer Science Principles","COMP SCI PR 1,2 AP (HP),CS PRINCIPLES 1,2 AP (HP)","4463","Full Year","D","Computer Science","AP","Information and Communication Technologies","Software and Systems Development","357"
"215","052891","Canyon Hills High School","BL3Y97","AP Computer Science Principles","COMP SCI PR 1,2 AP (HP),CS PRINCIPLES 1,2 AP (HP)","4464","Full Year","D","Computer Science","AP","Information and Communication Technologies","Software and Systems Development","357"
"216","052891","Canyon Hills High School","MRDJB8","Honors  PLTW Principles of Engineering","HNRS PLTW PRN OF ENGR1,2 (HP),HNRS PLTW PRN OF ENGR1 HP,HNRS PLTW PRN OF ENGR2 HP","8368","Full Year","D","Engineering","Honors","Engineering and Architecture","Engineering Technology","357"
"217","052891","Canyon Hills High School","MRDJB8","Honors  PLTW Principles of Engineering","HNRS PLTW PRN OF ENGR1,2 (HP),HNRS PLTW PRN OF ENGR1 HP,HNRS PLTW PRN OF ENGR2 HP","8369","Full Year","D","Engineering","Honors","Engineering and Architecture","Engineering Technology","357"
"218","052891","Canyon Hills High School","WEKSP3","Honors PLTW Computer Integrated Manufacturing","HNRS PLTW CIM 1,2 (HP)","3663","Full Year","D","Engineering","Honors","Engineering and Architecture","Engineering Technology","357"
"219","052891","Canyon Hills High School","WEKSP3","Honors PLTW Computer Integrated Manufacturing","HNRS PLTW CIM 1,2 (HP)","3664","Full Year","D","Engineering","Honors","Engineering and Architecture","Engineering Technology","357"
"220","052891","Canyon Hills High School","A2KXLF","Honors PLTW Digital Electronics","HNRS PLTW DIG ELECT 1,2 (HP)","8979","Full Year","D","Engineering","Honors","Engineering and Architecture","Engineering Technology","357"
"221","052891","Canyon Hills High School","A2KXLF","Honors PLTW Digital Electronics","HNRS PLTW DIG ELECT 1,2 (HP)","8989","Full Year","D","Engineering","Honors","Engineering and Architecture","Engineering Technology","357"
"222","052891","Canyon Hills High School","BDEKW8","Honors PLTW Engineering Design and Development","HNRS PLTW ENG DES&DEV1,2 (HP),HNRS PLTW ENG DES&DEV1 HP,HNRS PLTW ENG DES&DEV2 HP","8383","Full Year","D","Engineering","Honors","Engineering and Architecture","Engineering Design","357"
"223","052891","Canyon Hills High School","BDEKW8","Honors PLTW Engineering Design and Development","HNRS PLTW ENG DES&DEV1,2 (HP),HNRS PLTW ENG DES&DEV1 HP,HNRS PLTW ENG DES&DEV2 HP","8384","Full Year","D","Engineering","Honors","Engineering and Architecture","Engineering Design","357"
"224","052891","Canyon Hills High School","N6XTD5","PLTW Principles of Engineering","PRN OF ENGR 1,2,PRN OF ENGR 1 (P),PRN OF ENGR 2 (P)","8847","Full Year","D","Engineering","None","Engineering and Architecture","Engineering Technology","357"
